train_number,station_code,station_sequence,scheduled_arrival,actual_arrival,arrival_delay_min,scheduled_distance_km,current_delay_min,section_avg_delay_min,weather_severity,is_weekend,day_of_week,hour_of_day,train_type,priority_score,platform_congestion,num_stops_so_far,halts_scheduled_min
64403,VVB,3,2026-08-26 17:29:00,2026-08-26 17:40:36,11.6,11.0,8.7,7.0,0,0,2,17,EXP,0.55,0.21,3,1.0
64403,DSA,4,2026-08-26 17:34:00,2026-08-26 17:45:36,11.6,13.0,11.6,10.8,0,0,2,17,EXP,0.55,0.4,4,1.0
64403,DLI,5,2026-08-26 18:00:00,2026-08-26 18:12:00,12.0,19.0,11.6,11.2,0,0,2,18,EXP,0.55,0.93,5,0.0
64404,DLI,1,2026-08-26 09:40:00,2026-08-26 09:54:12,14.2,0.0,0.0,12.7,0,0,2,9,EXP,0.55,0.93,1,0.0
64404,DSA,2,2026-08-26 09:55:00,2026-08-26 10:01:42,6.7,6.0,14.2,7.8,0,0,2,9,EXP,0.55,0.4,2,1.0
64404,VVB,3,2026-08-26 10:00:00,2026-08-26 10:17:06,17.1,8.0,6.7,7.0,2,0,2,10,EXP,0.55,0.21,3,1.0
64404,SBB,4,2026-08-26 10:07:00,2026-08-26 10:13:48,6.8,13.0,17.1,11.6,0,0,2,10,EXP,0.55,0.47,4,1.0
64404,GZB,5,2026-08-26 10:40:00,2026-08-26 10:51:06,11.1,19.0,6.8,11.4,0,0,2,10,EXP,0.55,0.95,5,0.0
64406,DLI,1,2026-08-26 09:20:00,2026-08-26 09:34:06,14.1,0.0,0.0,12.7,0,0,2,9,EXP,0.55,0.93,1,0.0
64406,DSA,2,2026-08-26 09:35:00,2026-08-26 09:41:00,6.0,6.0,14.1,7.8,0,0,2,9,EXP,0.55,0.4,2,1.0
64406,VVB,3,2026-08-26 09:40:00,2026-08-26 09:52:12,12.2,8.0,6.0,7.0,0,0,2,9,EXP,0.55,0.21,3,1.0
64406,SBB,4,2026-08-26 09:46:00,2026-08-26 10:04:18,18.3,13.0,12.2,11.6,0,0,2,9,EXP,0.55,0.47,4,1.0
64406,GZB,5,2026-08-26 10:10:00,2026-08-26 10:26:48,16.8,19.0,18.3,11.4,0,0,2,10,EXP,0.55,0.95,5,0.0
64407,GZB,1,2026-08-26 18:20:00,2026-08-26 18:36:30,16.5,0.0,0.0,12.9,0,0,2,18,EXP,0.55,0.95,1,0.0
64407,SBB,2,2026-08-26 18:29:00,2026-08-26 18:38:12,9.2,6.0,16.5,8.6,0,0,2,18,EXP,0.55,0.47,2,1.0
64407,VVB,3,2026-08-26 18:34:00,2026-08-26 18:51:12,17.2,11.0,9.2,7.0,0,0,2,18,EXP,0.55,0.21,3,1.0
64407,DSA,4,2026-08-26 18:39:00,2026-08-26 18:53:42,14.7,13.0,17.2,10.8,1,0,2,18,EXP,0.55,0.4,4,1.0
64407,DLI,5,2026-08-26 19:05:00,2026-08-26 19:28:24,23.4,19.0,14.7,11.2,0,0,2,19,EXP,0.55,0.93,5,0.0
64408,DLI,1,2026-08-26 10:10:00,2026-08-26 10:29:06,19.1,0.0,0.0,12.7,1,0,2,10,EXP,0.55,0.93,1,0.0
64408,DSA,2,2026-08-26 10:25:00,2026-08-26 10:33:00,8.0,6.0,19.1,7.8,0,0,2,10,EXP,0.55,0.4,2,1.0
64408,VVB,3,2026-08-26 10:30:00,2026-08-26 10:34:00,4.0,8.0,8.0,7.0,0,0,2,10,EXP,0.55,0.21,3,1.0
64408,SBB,4,2026-08-26 10:36:00,2026-08-26 10:52:48,16.8,13.0,4.0,11.6,0,0,2,10,EXP,0.55,0.47,4,1.0
64408,GZB,5,2026-08-26 11:00:00,2026-08-26 11:15:48,15.8,19.0,16.8,11.4,1,0,2,11,EXP,0.55,0.95,5,0.0
64409,GZB,1,2026-08-26 22:40:00,2026-08-26 22:51:42,11.7,0.0,0.0,12.9,0,0,2,22,EXP,0.55,0.95,1,0.0
64409,SBB,2,2026-08-26 22:49:00,2026-08-26 22:55:18,6.3,6.0,11.7,8.6,0,0,2,22,EXP,0.55,0.47,2,1.0
64409,VVB,3,2026-08-26 22:54:00,2026-08-26 22:59:06,5.1,11.0,6.3,7.0,0,0,2,22,EXP,0.55,0.21,3,1.0
64409,DSA,4,2026-08-26 22:59:00,2026-08-26 23:17:30,18.5,13.0,5.1,10.8,0,0,2,22,EXP,0.55,0.4,4,1.0
64409,DLI,5,2026-08-26 23:20:00,2026-08-26 23:38:30,18.5,19.0,18.5,11.2,1,0,2,23,EXP,0.55,0.93,5,5.0
64409,DSB,6,2026-08-26 23:33:00,2026-08-26 23:35:36,2.6,21.0,18.5,4.4,0,0,2,23,EXP,0.55,0.24,6,1.0
64409,NDLS,7,2026-08-26 23:45:00,2026-08-27 00:06:36,21.6,23.0,2.6,14.4,0,0,2,23,EXP,0.55,0.95,7,0.0
64410,NDLS,1,2026-08-26 18:25:00,2026-08-26 18:45:24,20.4,0.0,0.0,12.9,1,0,2,18,EXP,0.55,0.95,1,0.0
64410,CSB,2,2026-08-26 18:28:00,2026-08-26 18:47:54,19.9,1.0,20.4,7.9,0,0,2,18,EXP,0.55,0.41,2,1.0
64410,TKJ,3,2026-08-26 18:32:00,2026-08-26 18:50:06,18.1,2.0,19.9,9.5,0,0,2,18,EXP,0.55,0.42,3,1.0
64410,MWC,4,2026-08-26 18:39:00,2026-08-26 18:44:54,5.9,9.0,18.1,7.3,0,0,2,18,EXP,0.55,0.11,4,1.0
64410,ANVR,5,2026-08-26 18:43:00,2026-08-26 18:51:06,8.1,13.0,5.9,2.2,1,0,2,18,EXP,0.55,0.18,5,1.0
64410,CNJ,6,2026-08-26 18:46:00,2026-08-26 18:58:06,12.1,15.0,8.1,3.4,1,0,2,18,EXP,0.55,0.16,6,1.0
64410,SBB,7,2026-08-26 18:52:00,2026-08-26 19:06:00,14.0,18.0,12.1,8.6,1,0,2,18,EXP,0.55,0.47,7,1.0
64410,GZB,8,2026-08-26 19:15:00,2026-08-26 19:51:12,36.2,25.0,14.0,15.9,1,0,2,19,EXP,0.55,0.95,8,0.0
64411,SBB,1,2026-08-26 09:00:00,2026-08-26 09:16:48,16.8,0.0,0.0,7.1,2,0,2,9,EXP,0.55,0.47,1,0.0
64411,CNJ,2,2026-08-26 09:07:00,2026-08-26 09:09:48,2.8,3.0,16.8,4.9,0,0,2,9,EXP,0.55,0.16,2,1.0
64411,ANVR,3,2026-08-26 09:10:00,2026-08-26 09:27:18,17.3,5.0,2.8,6.7,1,0,2,9,EXP,0.55,0.18,3,1.0
64411,TKJ,4,2026-08-26 09:22:00,2026-08-26 09:29:12,7.2,16.0,17.3,11.0,0,0,2,9,EXP,0.55,0.42,4,1.0
64411,CSB,5,2026-08-26 09:26:00,2026-08-26 09:38:06,12.1,17.0,7.2,4.9,0,0,2,9,EXP,0.55,0.41,5,1.0
64411,NDLS,6,2026-08-26 09:40:00,2026-08-26 09:52:42,12.7,18.0,12.1,12.9,0,0,2,9,EXP,0.55,0.95,6,2.0
64411,DSB,7,2026-08-26 09:49:00,2026-08-26 09:52:30,3.5,20.0,12.7,5.9,0,0,2,9,EXP,0.55,0.24,7,1.0
64411,DLI,8,2026-08-26 10:00:00,2026-08-26 10:21:00,21.0,21.0,3.5,15.7,0,0,2,10,EXP,0.55,0.93,8,0.0
64412,DLI,1,2026-08-26 20:20:00,2026-08-26 20:34:18,14.3,0.0,0.0,12.7,0,0,2,20,MEMU,0.3,0.93,1,0.0
64412,DSA,2,2026-08-26 20:35:00,2026-08-26 20:49:54,14.9,6.0,14.3,7.8,0,0,2,20,MEMU,0.3,0.4,2,1.0
64412,VVB,3,2026-08-26 20:40:00,2026-08-26 20:53:54,13.9,8.0,14.9,7.0,1,0,2,20,MEMU,0.3,0.21,3,1.0
64412,SBB,4,2026-08-26 20:46:00,2026-08-26 20:55:06,9.1,13.0,13.9,11.6,0,0,2,20,MEMU,0.3,0.47,4,1.0
64412,GZB,5,2026-08-26 21:05:00,2026-08-26 21:34:42,29.7,19.0,9.1,11.4,0,0,2,21,MEMU,0.3,0.95,5,0.0
64414,DLI,1,2026-08-26 08:40:00,2026-08-26 08:51:54,11.9,0.0,0.0,12.7,0,0,2,8,EXP,0.55,0.93,1,0.0
64414,DSA,2,2026-08-26 08:55:00,2026-08-26 09:00:42,5.7,6.0,11.9,7.8,0,0,2,8,EXP,0.55,0.4,2,1.0
64414,VVB,3,2026-08-26 09:00:00,2026-08-26 09:18:18,18.3,8.0,5.7,7.0,0,0,2,9,EXP,0.55,0.21,3,1.0
64414,SBB,4,2026-08-26 09:06:00,2026-08-26 09:20:48,14.8,13.0,18.3,11.6,0,0,2,9,EXP,0.55,0.47,4,1.0
64414,GZB,5,2026-08-26 09:30:00,2026-08-26 09:42:24,12.4,19.0,14.8,11.4,0,0,2,9,EXP,0.55,0.95,5,0.0
64415,GZB,1,2026-08-26 23:00:00,2026-08-26 23:17:18,17.3,0.0,0.0,12.9,1,0,2,23,EXP,0.55,0.95,1,0.0
64415,SBB,2,2026-08-26 23:09:00,2026-08-26 23:22:00,13.0,6.0,17.3,8.6,0,0,2,23,EXP,0.55,0.47,2,1.0
64415,ANVR,3,2026-08-26 23:16:00,2026-08-26 23:24:54,8.9,12.0,13.0,6.7,1,0,2,23,EXP,0.55,0.18,3,1.0
64415,TKJ,4,2026-08-26 23:26:00,2026-08-26 23:37:18,11.3,22.0,8.9,11.0,0,0,2,23,EXP,0.55,0.42,4,1.0
64415,CSB,5,2026-08-26 23:30:00,2026-08-26 23:38:18,8.3,24.0,11.3,4.9,1,0,2,23,EXP,0.55,0.41,5,1.0
64415,NDLS,6,2026-08-26 23:45:00,2026-08-27 00:04:00,19.0,25.0,8.3,12.9,0,0,2,23,EXP,0.55,0.95,6,0.0
64417,GZB,1,2026-08-26 07:10:00,2026-08-26 07:28:24,18.4,0.0,0.0,12.9,0,0,2,7,MEMU,0.3,0.95,1,0.0
64417,SBB,2,2026-08-26 07:19:00,2026-08-26 07:38:00,19.0,6.0,18.4,8.6,0,0,2,7,MEMU,0.3,0.47,2,1.0
64417,CNJ,3,2026-08-26 07:25:00,2026-08-26 07:34:06,9.1,10.0,19.0,6.4,0,0,2,7,MEMU,0.3,0.16,3,1.0
64417,ANVR,4,2026-08-26 07:29:00,2026-08-26 07:34:30,5.5,12.0,9.1,8.2,0,0,2,7,MEMU,0.3,0.18,4,1.0
64417,MWC,5,2026-08-26 07:34:00,2026-08-26 07:48:36,14.6,16.0,5.5,1.3,2,0,2,7,MEMU,0.3,0.11,5,1.0
64417,TKJ,6,2026-08-26 07:42:00,2026-08-26 07:56:36,14.6,22.0,14.6,6.5,1,0,2,7,MEMU,0.3,0.42,6,1.0
64417,CSB,7,2026-08-26 07:47:00,2026-08-26 07:58:00,11.0,24.0,14.6,7.9,0,0,2,7,MEMU,0.3,0.41,7,1.0
64417,NDLS,8,2026-08-26 08:00:00,2026-08-26 08:18:00,18.0,25.0,11.0,15.9,0,0,2,8,MEMU,0.3,0.95,8,2.0
64417,DSB,9,2026-08-26 08:08:00,2026-08-26 08:12:30,4.5,27.0,18.0,8.9,0,0,2,8,MEMU,0.3,0.24,9,1.0
64417,DLI,10,2026-08-26 08:25:00,2026-08-26 08:41:06,16.1,28.0,4.5,11.2,0,0,2,8,MEMU,0.3,0.93,10,0.0
64418,DLI,1,2026-08-26 18:45:00,2026-08-26 19:04:54,19.9,0.0,0.0,12.7,1,0,2,18,MEMU,0.3,0.93,1,0.0
64418,DSB,2,2026-08-26 18:54:00,2026-08-26 19:03:54,9.9,1.0,19.9,5.9,0,0,2,18,MEMU,0.3,0.24,2,1.0
64418,NDLS,3,2026-08-26 19:03:00,2026-08-26 19:20:12,17.2,3.0,9.9,15.9,0,0,2,19,MEMU,0.3,0.95,3,2.0
64418,CSB,4,2026-08-26 19:10:00,2026-08-26 19:22:36,12.6,4.0,17.2,10.9,0,0,2,19,MEMU,0.3,0.41,4,1.0
64418,TKJ,5,2026-08-26 19:13:00,2026-08-26 19:25:18,12.3,5.0,12.6,5.0,0,0,2,19,MEMU,0.3,0.42,5,1.0
64418,MWC,6,2026-08-26 19:21:00,2026-08-26 19:23:36,2.6,12.0,12.3,2.8,0,0,2,19,MEMU,0.3,0.11,6,1.0
64418,ANVR,7,2026-08-26 19:26:00,2026-08-26 19:29:54,3.9,16.0,2.6,5.2,0,0,2,19,MEMU,0.3,0.18,7,1.0
64418,CNJ,8,2026-08-26 19:30:00,2026-08-26 19:52:30,22.5,18.0,3.9,6.4,1,0,2,19,MEMU,0.3,0.16,8,1.0
64418,SBB,9,2026-08-26 19:36:00,2026-08-26 19:53:06,17.1,21.0,22.5,11.6,0,0,2,19,MEMU,0.3,0.47,9,1.0
64418,GZB,10,2026-08-26 20:00:00,2026-08-26 20:15:54,15.9,28.0,17.1,11.4,0,0,2,20,MEMU,0.3,0.95,10,0.0
64419,NZM,1,2026-08-26 15:45:00,2026-08-26 15:59:30,14.5,0.0,0.0,12.9,0,0,2,15,EXP,0.55,0.95,1,0.0
64419,TKJ,2,2026-08-26 15:51:00,2026-08-26 16:02:48,11.8,4.0,14.5,8.0,1,0,2,15,EXP,0.55,0.42,2,1.0
64419,CSB,3,2026-08-26 15:55:00,2026-08-26 16:02:00,7.0,5.0,11.8,9.4,0,0,2,15,EXP,0.55,0.41,3,1.0
64419,NDLS,4,2026-08-26 16:05:00,2026-08-26 16:40:42,35.7,7.0,7.0,17.4,0,0,2,16,EXP,0.55,0.95,4,2.0
64419,DSB,5,2026-08-26 16:14:00,2026-08-26 16:22:42,8.7,8.0,35.7,2.9,0,0,2,16,EXP,0.55,0.24,5,1.0
64419,DLI,6,2026-08-26 16:23:00,2026-08-26 16:34:12,11.2,10.0,8.7,12.7,0,0,2,16,EXP,0.55,0.93,6,2.0
64419,DSA,7,2026-08-26 16:39:00,2026-08-26 16:48:36,9.6,16.0,11.2,7.8,0,0,2,16,EXP,0.55,0.4,7,1.0
64419,VVB,8,2026-08-26 16:44:00,2026-08-26 16:55:54,11.9,19.0,9.6,7.0,0,0,2,16,EXP,0.55,0.21,8,1.0
64419,SBB,9,2026-08-26 16:50:00,2026-08-26 17:05:12,15.2,23.0,11.9,11.6,1,0,2,16,EXP,0.55,0.47,9,1.0
64419,GZB,10,2026-08-26 17:10:00,2026-08-26 17:25:30,15.5,30.0,15.2,11.4,0,0,2,17,EXP,0.55,0.95,10,0.0
64420,GZB,1,2026-08-26 00:10:00,2026-08-26 00:37:18,27.3,0.0,0.0,12.9,3,0,2,0,EXP,0.55,0.95,1,0.0
64420,SBB,2,2026-08-26 00:19:00,2026-08-26 00:26:18,7.3,6.0,27.3,8.6,0,0,2,0,EXP,0.55,0.47,2,1.0
64420,VVB,3,2026-08-26 00:25:00,2026-08-26 00:50:54,25.9,11.0,7.3,7.0,1,0,2,0,EXP,0.55,0.21,3,1.0
64420,DSA,4,2026-08-26 00:30:00,2026-08-26 00:36:06,6.1,13.0,25.9,10.8,0,0,2,0,EXP,0.55,0.4,4,1.0
64420,DLI,5,2026-08-26 00:53:00,2026-08-26 01:10:48,17.8,19.0,6.1,11.2,0,0,2,0,EXP,0.55,0.93,5,2.0
64420,NDLS,6,2026-08-26 01:13:00,2026-08-26 01:30:36,17.6,23.0,17.8,12.9,1,0,2,1,EXP,0.55,0.95,6,2.0
64420,CSB,7,2026-08-26 01:19:00,2026-08-26 01:37:06,18.1,24.0,17.6,7.9,0,0,2,1,EXP,0.55,0.41,7,1.0
64420,TKJ,8,2026-08-26 01:23:00,2026-08-26 01:37:48,14.8,25.0,18.1,9.5,0,0,2,1,EXP,0.55,0.42,8,1.0
64420,NZM,9,2026-08-26 01:35:00,2026-08-26 02:02:06,27.1,30.0,14.8,17.4,2,0,2,1,EXP,0.55,0.95,9,0.0
64421,GZB,1,2026-08-26 04:10:00,2026-08-26 04:26:06,16.1,0.0,0.0,12.9,0,0,2,4,EXP,0.55,0.95,1,0.0
64421,SBB,2,2026-08-26 04:19:00,2026-08-26 04:30:48,11.8,6.0,16.1,8.6,1,0,2,4,EXP,0.55,0.47,2,1.0
64421,ANVR,3,2026-08-26 04:26:00,2026-08-26 04:49:36,23.6,12.0,11.8,6.7,1,0,2,4,EXP,0.55,0.18,3,1.0
64421,TKJ,4,2026-08-26 04:34:00,2026-08-26 04:40:54,6.9,22.0,23.6,11.0,0,0,2,4,EXP,0.55,0.42,4,1.0
64421,CSB,5,2026-08-26 04:38:00,2026-08-26 04:48:30,10.5,24.0,6.9,4.9,0,0,2,4,EXP,0.55,0.41,5,1.0
64421,NDLS,6,2026-08-26 04:55:00,2026-08-26 05:09:12,14.2,25.0,10.5,12.9,0,0,2,4,EXP,0.55,0.95,6,0.0
64422,NDLS,1,2026-08-26 00:10:00,2026-08-26 00:28:24,18.4,0.0,0.0,12.9,0,0,2,0,EXP,0.55,0.95,1,0.0
64422,CSB,2,2026-08-26 00:14:00,2026-08-26 00:26:00,12.0,1.0,18.4,7.9,0,0,2,0,EXP,0.55,0.41,2,1.0
64422,TKJ,3,2026-08-26 00:17:00,2026-08-26 00:28:48,11.8,2.0,12.0,9.5,0,0,2,0,EXP,0.55,0.42,3,1.0
64422,ANVR,4,2026-08-26 00:27:00,2026-08-26 00:33:48,6.8,13.0,11.8,8.2,0,0,2,0,EXP,0.55,0.18,4,1.0
64422,SBB,5,2026-08-26 00:37:00,2026-08-26 00:53:48,16.8,18.0,6.8,5.6,2,0,2,0,EXP,0.55,0.47,5,1.0
64422,GZB,6,2026-08-26 01:00:00,2026-08-26 01:21:48,21.8,25.0,16.8,12.9,0,0,2,1,EXP,0.55,0.95,6,0.0
64423,GZB,1,2026-08-26 09:50:00,2026-08-26 10:09:24,19.4,0.0,0.0,12.9,0,0,2,9,EXP,0.55,0.95,1,0.0
64423,SBB,2,2026-08-26 09:59:00,2026-08-26 10:12:30,13.5,6.0,19.4,8.6,1,0,2,9,EXP,0.55,0.47,2,1.0
64423,CNJ,3,2026-08-26 10:04:00,2026-08-26 10:09:06,5.1,10.0,13.5,6.4,0,0,2,10,EXP,0.55,0.16,3,1.0
64423,ANVR,4,2026-08-26 10:07:00,2026-08-26 10:12:42,5.7,12.0,5.1,8.2,0,0,2,10,EXP,0.55,0.18,4,1.0
64423,TKJ,5,2026-08-26 10:17:00,2026-08-26 10:38:36,21.6,22.0,5.7,5.0,0,0,2,10,EXP,0.55,0.42,5,1.0
64423,CSB,6,2026-08-26 10:21:00,2026-08-26 10:33:54,12.9,24.0,21.6,6.4,0,0,2,10,EXP,0.55,0.41,6,1.0
64423,NDLS,7,2026-08-26 10:35:00,2026-08-26 10:55:54,20.9,25.0,12.9,14.4,1,0,2,10,EXP,0.55,0.95,7,0.0
64424,NDLS,1,2026-08-26 09:10:00,2026-08-26 09:32:54,22.9,0.0,0.0,12.9,2,0,2,9,EXP,0.55,0.95,1,0.0
64424,CSB,2,2026-08-26 09:14:00,2026-08-26 09:19:54,5.9,1.0,22.9,7.9,0,0,2,9,EXP,0.55,0.41,2,1.0
64424,TKJ,3,2026-08-26 09:18:00,2026-08-26 09:34:30,16.5,2.0,5.9,9.5,1,0,2,9,EXP,0.55,0.42,3,1.0
64424,ANVR,4,2026-08-26 09:28:00,2026-08-26 09:50:36,22.6,13.0,16.5,8.2,1,0,2,9,EXP,0.55,0.18,4,1.0
64424,CNJ,5,2026-08-26 09:31:00,2026-08-26 09:33:54,2.9,15.0,22.6,1.9,0,0,2,9,EXP,0.55,0.16,5,1.0
64424,SBB,6,2026-08-26 09:37:00,2026-08-26 09:45:48,8.8,18.0,2.9,7.1,0,0,2,9,EXP,0.55,0.47,6,1.0
64424,GZB,7,2026-08-26 09:55:00,2026-08-26 10:10:36,15.6,25.0,8.8,14.4,0,0,2,9,EXP,0.55,0.95,7,0.0
64425,GZB,1,2026-08-26 12:50:00,2026-08-26 13:01:18,11.3,0.0,0.0,12.9,0,0,2,12,EXP,0.55,0.95,1,0.0
64425,SBB,2,2026-08-26 12:59:00,2026-08-26 13:07:24,8.4,6.0,11.3,8.6,0,0,2,12,EXP,0.55,0.47,2,1.0
64425,CNJ,3,2026-08-26 13:04:00,2026-08-26 13:08:54,4.9,10.0,8.4,6.4,0,0,2,13,EXP,0.55,0.16,3,1.0
64425,ANVR,4,2026-08-26 13:07:00,2026-08-26 13:16:00,9.0,12.0,4.9,8.2,0,0,2,13,EXP,0.55,0.18,4,1.0
64425,MWC,5,2026-08-26 13:11:00,2026-08-26 13:16:48,5.8,16.0,9.0,1.3,1,0,2,13,EXP,0.55,0.11,5,1.0
64425,TKJ,6,2026-08-26 13:19:00,2026-08-26 13:25:48,6.8,22.0,5.8,6.5,0,0,2,13,EXP,0.55,0.42,6,1.0
64425,CSB,7,2026-08-26 13:23:00,2026-08-26 13:33:18,10.3,24.0,6.8,7.9,0,0,2,13,EXP,0.55,0.41,7,1.0
64425,NDLS,8,2026-08-26 13:40:00,2026-08-26 13:58:54,18.9,25.0,10.3,15.9,0,0,2,13,EXP,0.55,0.95,8,0.0
64426,NDLS,1,2026-08-26 09:50:00,2026-08-26 10:08:18,18.3,0.0,0.0,12.9,0,0,2,9,EXP,0.55,0.95,1,0.0
64426,CSB,2,2026-08-26 09:54:00,2026-08-26 10:14:00,20.0,1.0,18.3,7.9,2,0,2,9,EXP,0.55,0.41,2,1.0
64426,TKJ,3,2026-08-26 09:58:00,2026-08-26 10:07:30,9.5,2.0,20.0,9.5,0,0,2,9,EXP,0.55,0.42,3,1.0
64426,MWC,4,2026-08-26 10:05:00,2026-08-26 10:14:18,9.3,9.0,9.5,7.3,0,0,2,10,EXP,0.55,0.11,4,1.0
64426,ANVR,5,2026-08-26 10:09:00,2026-08-26 10:12:06,3.1,13.0,9.3,2.2,0,0,2,10,EXP,0.55,0.18,5,1.0
64426,CNJ,6,2026-08-26 10:13:00,2026-08-26 10:31:12,18.2,15.0,3.1,3.4,0,0,2,10,EXP,0.55,0.16,6,1.0
64426,SBB,7,2026-08-26 10:19:00,2026-08-26 10:28:36,9.6,18.0,18.2,8.6,0,0,2,10,EXP,0.55,0.47,7,1.0
64426,GZB,8,2026-08-26 10:50:00,2026-08-26 11:05:36,15.6,25.0,9.6,15.9,0,0,2,10,EXP,0.55,0.95,8,0.0
64427,GZB,1,2026-08-26 15:10:00,2026-08-26 15:23:48,13.8,0.0,0.0,12.9,0,0,2,15,EXP,0.55,0.95,1,0.0
64427,SBB,2,2026-08-26 15:19:00,2026-08-26 15:26:48,7.8,6.0,13.8,8.6,0,0,2,15,EXP,0.55,0.47,2,1.0
64427,CNJ,3,2026-08-26 15:24:00,2026-08-26 15:29:24,5.4,10.0,7.8,6.4,0,0,2,15,EXP,0.55,0.16,3,1.0
64427,ANVR,4,2026-08-26 15:27:00,2026-08-26 15:37:00,10.0,12.0,5.4,8.2,1,0,2,15,EXP,0.55,0.18,4,1.0
64427,MWC,5,2026-08-26 15:31:00,2026-08-26 15:41:18,10.3,16.0,10.0,1.3,2,0,2,15,EXP,0.55,0.11,5,1.0
64427,TKJ,6,2026-08-26 15:39:00,2026-08-26 15:51:42,12.7,22.0,10.3,6.5,1,0,2,15,EXP,0.55,0.42,6,1.0
64427,CSB,7,2026-08-26 15:43:00,2026-08-26 15:57:36,14.6,24.0,12.7,7.9,0,0,2,15,EXP,0.55,0.41,7,1.0
64427,NDLS,8,2026-08-26 16:00:00,2026-08-26 16:16:00,16.0,25.0,14.6,15.9,0,0,2,16,EXP,0.55,0.95,8,0.0
64428,NDLS,1,2026-08-26 09:35:00,2026-08-26 09:54:54,19.9,0.0,0.0,12.9,1,0,2,9,EXP,0.55,0.95,1,0.0
64428,CSB,2,2026-08-26 09:39:00,2026-08-26 09:44:00,5.0,1.0,19.9,7.9,0,0,2,9,EXP,0.55,0.41,2,1.0
64428,TKJ,3,2026-08-26 09:43:00,2026-08-26 09:58:18,15.3,2.0,5.0,9.5,0,0,2,9,EXP,0.55,0.42,3,1.0
64428,ANVR,4,2026-08-26 09:53:00,2026-08-26 10:03:54,10.9,13.0,15.3,8.2,1,0,2,9,EXP,0.55,0.18,4,1.0
64428,CNJ,5,2026-08-26 09:56:00,2026-08-26 10:12:24,16.4,15.0,10.9,1.9,1,0,2,9,EXP,0.55,0.16,5,1.0
64428,SBB,6,2026-08-26 10:02:00,2026-08-26 10:21:00,19.0,18.0,16.4,7.1,1,0,2,10,EXP,0.55,0.47,6,1.0
64428,GZB,7,2026-08-26 10:30:00,2026-08-26 10:43:36,13.6,25.0,19.0,14.4,0,0,2,10,EXP,0.55,0.95,7,0.0
64429,GZB,1,2026-08-26 16:30:00,2026-08-26 16:44:48,14.8,0.0,0.0,12.9,0,0,2,16,EXP,0.55,0.95,1,0.0
64429,SBB,2,2026-08-26 16:39:00,2026-08-26 16:44:42,5.7,6.0,14.8,8.6,0,0,2,16,EXP,0.55,0.47,2,1.0
64429,CNJ,3,2026-08-26 16:44:00,2026-08-26 16:59:36,15.6,10.0,5.7,6.4,1,0,2,16,EXP,0.55,0.16,3,1.0
64429,ANVR,4,2026-08-26 16:47:00,2026-08-26 16:56:48,9.8,12.0,15.6,8.2,0,0,2,16,EXP,0.55,0.18,4,1.0
64429,MWC,5,2026-08-26 16:51:00,2026-08-26 16:55:54,4.9,16.0,9.8,1.3,0,0,2,16,EXP,0.55,0.11,5,1.0
64429,TKJ,6,2026-08-26 16:59:00,2026-08-26 17:05:42,6.7,22.0,4.9,6.5,0,0,2,16,EXP,0.55,0.42,6,1.0
64429,CSB,7,2026-08-26 17:03:00,2026-08-26 17:31:18,28.3,24.0,6.7,7.9,2,0,2,17,EXP,0.55,0.41,7,1.0
64429,NDLS,8,2026-08-26 17:20:00,2026-08-26 17:37:30,17.5,25.0,28.3,15.9,1,0,2,17,EXP,0.55,0.95,8,0.0
64430,NDLS,1,2026-08-26 10:50:00,2026-08-26 11:09:00,19.0,0.0,0.0,12.9,0,0,2,10,EXP,0.55,0.95,1,0.0
64430,CSB,2,2026-08-26 10:54:00,2026-08-26 11:17:54,23.9,1.0,19.0,7.9,1,0,2,10,EXP,0.55,0.41,2,1.0
64430,TKJ,3,2026-08-26 10:58:00,2026-08-26 11:03:06,5.1,2.0,23.9,9.5,0,0,2,10,EXP,0.55,0.42,3,1.0
64430,ANVR,4,2026-08-26 11:06:00,2026-08-26 11:16:36,10.6,13.0,5.1,8.2,0,0,2,11,EXP,0.55,0.18,4,1.0
64430,CNJ,5,2026-08-26 11:11:00,2026-08-26 11:12:42,1.7,15.0,10.6,1.9,0,0,2,11,EXP,0.55,0.16,5,1.0
64430,SBB,6,2026-08-26 11:17:00,2026-08-26 11:24:42,7.7,18.0,1.7,7.1,0,0,2,11,EXP,0.55,0.47,6,1.0
64430,GZB,7,2026-08-26 11:40:00,2026-08-26 12:07:42,27.7,25.0,7.7,14.4,3,0,2,11,EXP,0.55,0.95,7,0.0
64431,GZB,1,2026-08-26 16:40:00,2026-08-26 16:52:12,12.2,0.0,0.0,12.9,0,0,2,16,EXP,0.55,0.95,1,0.0
64431,SBB,2,2026-08-26 16:49:00,2026-08-26 16:59:54,10.9,6.0,12.2,8.6,0,0,2,16,EXP,0.55,0.47,2,1.0
64431,CNJ,3,2026-08-26 16:54:00,2026-08-26 17:10:06,16.1,10.0,10.9,6.4,0,0,2,16,EXP,0.55,0.16,3,1.0
64431,ANVR,4,2026-08-26 16:57:00,2026-08-26 17:06:12,9.2,12.0,16.1,8.2,1,0,2,16,EXP,0.55,0.18,4,1.0
64431,TKJ,5,2026-08-26 17:09:00,2026-08-26 17:16:54,7.9,22.0,9.2,5.0,0,0,2,17,EXP,0.55,0.42,5,1.0
64431,CSB,6,2026-08-26 17:13:00,2026-08-26 17:17:18,4.3,24.0,7.9,6.4,0,0,2,17,EXP,0.55,0.41,6,1.0
